???????,tlv-????,????????? ???????
pgcp_session_mirroring_object apply-groups-except value,libservices-dd.so,False
pgcp_gateway_object apply-groups value,libservices-dd.so,False
pgcp_gateway_object apply-groups-except value,libservices-dd.so,False
pgcp_gateway_object routing-instance routing-instance-name,libservices-dd.so,False
pgcp_gateway_object routing-instance inet.0,libservices-dd.so,False
pgcp_gateway_object service-state in-service,libservices-dd.so,False
pgcp_gateway_object service-state out-of-service-forced,libservices-dd.so,False
pgcp_gateway_object service-state out-of-service-graceful,libservices-dd.so,False
pgcp_gateway_object monitor apply-macro,libservices-dd.so,False
pgcp_gateway_object monitor apply-flags,libservices-dd.so,False
pgcp_gateway_object monitor dynamic-db,libservices-dd.so,False
pgcp_gateway_object graceful-restart apply-macro,libservices-dd.so,False
pgcp_gateway_object graceful-restart apply-flags,libservices-dd.so,False
pgcp_gateway_object graceful-restart dynamic-db,libservices-dd.so,False
pgcp_gateway_object graceful-restart maximum-synchronization-time,libservices-dd.so,True
pgcp_gateway_object graceful-restart maximum-synchronization-mismatches,libservices-dd.so,False
pgcp_gateway_object graceful-restart no-synchronization,libservices-dd.so,False
pgcp_gateway_object graceful-restart catchup-replication-delay,libservices-dd.so,False
pgcp_gateway_object fast-update-filters apply-macro,libservices-dd.so,False
pgcp_gateway_object fast-update-filters apply-flags,libservices-dd.so,False
pgcp_gateway_object fast-update-filters dynamic-db,libservices-dd.so,False
pgcp_gateway_object fast-update-filters maximum-terms,libservices-dd.so,False
pgcp_gateway_object fast-update-filters maximum-term-percentage,libservices-dd.so,False
pgcp_gateway_object data-inactivity-detection apply-macro,libservices-dd.so,False
pgcp_gateway_object data-inactivity-detection apply-flags,libservices-dd.so,False
pgcp_gateway_object data-inactivity-detection dynamic-db,libservices-dd.so,False
pgcp_gateway_object data-inactivity-detection inactivity-delay,libservices-dd.so,False
pgcp_gateway_object data-inactivity-detection latch-deadlock-delay,libservices-dd.so,False
pgcp_gateway_object data-inactivity-detection send-notification-on-delay,libservices-dd.so,False
pgcp_gateway_object data-inactivity-detection inactivity-duration,libservices-dd.so,False
pgcp_gateway_object data-inactivity-detection stop-detection-on-drop,libservices-dd.so,False
pgcp_gateway_object data-inactivity-detection no-rtcp-check,libservices-dd.so,False
pgcp_gateway_object overload-control apply-macro,libservices-dd.so,False
pgcp_gateway_object overload-control apply-flags,libservices-dd.so,False
pgcp_gateway_object overload-control dynamic-db,libservices-dd.so,False
pgcp_gateway_object overload-control queue-limit-percentage,libservices-dd.so,False
pgcp_gateway_object overload-control reject-new-calls-threshold,libservices-dd.so,False
pgcp_gateway_object overload-control reject-all-commands-threshold,libservices-dd.so,False
pgcp_gateway_object overload-control queue-maximum-length,libservices-dd.so,False
pgcp_gateway_object overload-control error-code,libservices-dd.so,False
pgcp_gateway_object overload-control disable-notification,libservices-dd.so,True
pgcp_gateway_object platform apply-macro,libservices-dd.so,False
pgcp_gateway_object platform apply-flags,libservices-dd.so,False
pgcp_gateway_object platform dynamic-db,libservices-dd.so,False
pgcp_gateway_object platform values,libservices-dd.so,False
pgcp_gateway_object platform routing-engine,libservices-dd.so,False
pgcp_gateway_object platform device,libservices-dd.so,False
pgcp_rule_object apply-groups value,libservices-dd.so,False
pgcp_rule_object apply-groups-except value,libservices-dd.so,False
availability-check-profile apply-groups value,libservices-dd.so,False
availability-check-profile apply-groups-except value,libservices-dd.so,False
availability-check-profile keepalive-method ping-method,libservices-dd.so,False
availability-check-profile keepalive-method sip-options,libservices-dd.so,False
availability-check-profile keepalive-strategy keepalive-strategy,libservices-dd.so,False
availability-check-profile keepalive-interval apply-macro,libservices-dd.so,False
availability-check-profile keepalive-interval apply-flags,libservices-dd.so,False
availability-check-profile keepalive-interval dynamic-db,libservices-dd.so,False
availability-check-profile keepalive-interval available-server,libservices-dd.so,False
availability-check-profile keepalive-interval unavailable-server,libservices-dd.so,False
routing-destination-server apply-groups value,libservices-dd.so,False
routing-destination-server apply-groups-except value,libservices-dd.so,False
routing-destination-cluster apply-groups value,libservices-dd.so,False
routing-destination-cluster apply-groups-except value,libservices-dd.so,False
routing-destination-cluster server server-name,libservices-dd.so,False
routing-destination-cluster server apply-macro,libservices-dd.so,False
routing-destination-cluster server apply-flags,libservices-dd.so,False
routing-destination-cluster server dynamic-db,libservices-dd.so,False
routing-destination-cluster server priority,libservices-dd.so,False
routing-destination-cluster server weight,libservices-dd.so,False
routing-destinations apply-groups value,libservices-dd.so,False
routing-destinations apply-groups-except value,libservices-dd.so,False
name-resolution-cache-type apply-groups value,libservices-dd.so,False
name-resolution-cache-type apply-groups-except value,libservices-dd.so,False
name-resolution-cache-type maximum-time-in-cache maximum-time-in-cache,libservices-dd.so,False
name-resolution-cache-type maximum-time-in-cache unlimited,libservices-dd.so,False
name-resolution-cache-type maximum-time-in-cache time,libservices-dd.so,False
name-resolution-cache-type accelerations apply-macro,libservices-dd.so,False
name-resolution-cache-type accelerations apply-flags,libservices-dd.so,False
name-resolution-cache-type accelerations dynamic-db,libservices-dd.so,False
name-resolution-cache-type accelerations no-refresh-before-ttl-expiry,libservices-dd.so,False
name-resolution-cache-type accelerations initiate-next-queries,libservices-dd.so,False
name-resolution-cache-type accelerations initiate-alternative-queries,libservices-dd.so,False
header-manipulation-modify-first-type apply-groups value,libservices-dd.so,True
header-manipulation-modify-first-type apply-groups-except value,libservices-dd.so,True
header-manipulation-sip-header-field-value-type apply-groups value,libservices-dd.so,False
header-manipulation-sip-header-field-value-type apply-groups-except value,libservices-dd.so,False
header-manipulation-actions-type apply-groups value,libservices-dd.so,False
header-manipulation-actions-type apply-groups-except value,libservices-dd.so,False
header-manipulation-actions-type sip-header field-name,libservices-dd.so,False
header-manipulation-actions-type sip-header apply-macro,libservices-dd.so,False
header-manipulation-actions-type sip-header apply-flags,libservices-dd.so,False
header-manipulation-actions-type sip-header dynamic-db,libservices-dd.so,False
header-manipulation-actions-type sip-header field-value,libservices-dd.so,False
header-manipulation-actions-type request-uri apply-macro,libservices-dd.so,False
header-manipulation-actions-type request-uri apply-flags,libservices-dd.so,False
header-manipulation-actions-type request-uri dynamic-db,libservices-dd.so,False
header-manipulation-elements-type apply-groups value,libservices-dd.so,True
header-manipulation-elements-type apply-groups-except value,libservices-dd.so,True
header-manipulation-elements-type element-name field-name,libservices-dd.so,True
header-manipulation-elements-type element-name apply-macro,libservices-dd.so,True
header-manipulation-elements-type element-name apply-flags,libservices-dd.so,True
header-manipulation-elements-type element-name dynamic-db,libservices-dd.so,True
header-manipulation-manipulation-rule-type apply-groups value,libservices-dd.so,False
header-manipulation-manipulation-rule-type apply-groups-except value,libservices-dd.so,False
header-manipulation-message-manipulation-rules-type apply-groups value,libservices-dd.so,False
header-manipulation-message-manipulation-rules-type apply-groups-except value,libservices-dd.so,False
admission-control-type apply-groups value,libservices-dd.so,False
admission-control-type apply-groups-except value,libservices-dd.so,False
admission-control-type dialogs apply-macro,libservices-dd.so,False
admission-control-type dialogs apply-flags,libservices-dd.so,False
admission-control-type dialogs dynamic-db,libservices-dd.so,False
admission-control-type dialogs maximum-concurrent,libservices-dd.so,False
admission-control-type dialogs committed-attempts-rate,libservices-dd.so,False
admission-control-type dialogs committed-burst-size,libservices-dd.so,False
admission-control-type transactions apply-macro,libservices-dd.so,False
admission-control-type transactions apply-flags,libservices-dd.so,False
admission-control-type transactions dynamic-db,libservices-dd.so,False
admission-control-type transactions maximum-concurrent,libservices-dd.so,False
admission-control-type transactions committed-attempts-rate,libservices-dd.so,False
admission-control-type transactions committed-burst-size,libservices-dd.so,False
transaction-method-type method-type-choice method-invite,libservices-dd.so,False
transaction-method-type method-type-choice method-options,libservices-dd.so,False
transaction-method-type method-type-choice method-refer,libservices-dd.so,False
transaction-method-type method-type-choice method-subscribe,libservices-dd.so,False
transaction-method-type method-type-choice method-publish,libservices-dd.so,False
transaction-method-type method-type-choice method-message,libservices-dd.so,False
transaction-method-type method-type-choice method-register,libservices-dd.so,False
transaction-method-type apply-groups value,libservices-dd.so,False
transaction-method-type apply-groups-except value,libservices-dd.so,False
call-usage-method-type method-type-choice method-invite,libservices-dd.so,False
call-usage-method-type apply-groups value,libservices-dd.so,False
call-usage-method-type apply-groups-except value,libservices-dd.so,False
route_action apply-groups value,libservices-dd.so,False
route_action apply-groups-except value,libservices-dd.so,False
route_action next-hop apply-macro,libservices-dd.so,False
route_action next-hop apply-flags,libservices-dd.so,False
route_action next-hop dynamic-db,libservices-dd.so,False
route_action next-hop next-hop,libservices-dd.so,False
route_action next-hop address,libservices-dd.so,False
route_action next-hop request-uri,libservices-dd.so,False
route_action next-hop sip-based,libservices-dd.so,True
topology_hiding_action apply-groups value,libservices-dd.so,True
topology_hiding_action apply-groups-except value,libservices-dd.so,True
nat_traversal_action apply-groups value,libservices-dd.so,False
nat_traversal_action apply-groups-except value,libservices-dd.so,False
nat_traversal_action nat-traversal-strategy never,libservices-dd.so,False
nat_traversal_action nat-traversal-strategy always,libservices-dd.so,False
nat_traversal_action nat-traversal-strategy by-via,libservices-dd.so,False
nat_traversal_action keepalive-mechanisms apply-macro,libservices-dd.so,False
nat_traversal_action keepalive-mechanisms apply-flags,libservices-dd.so,False
nat_traversal_action keepalive-mechanisms dynamic-db,libservices-dd.so,False
nat_traversal_action keepalive-mechanisms register-fast-expiration,libservices-dd.so,False
nat_traversal_action keepalive-mechanisms outbound-ping,libservices-dd.so,True
new_call_then_type apply-groups value,libservices-dd.so,False
new_call_then_type apply-groups-except value,libservices-dd.so,False
new_call_then_type media-policy apply-macro,libservices-dd.so,False
new_call_then_type media-policy apply-flags,libservices-dd.so,False
new_call_then_type media-policy dynamic-db,libservices-dd.so,False
new_call_then_type media-policy service-class,libservices-dd.so,False
new_call_then_type media-policy initiator-realm,libservices-dd.so,True
new_call_then_type media-policy responder-realm,libservices-dd.so,True
